,ts_code,trade_date,total_mv,float_mv,total_share,float_share,free_share,turnover_rate,turnover_rate_f,pe,pe_ttm,pb
1174,000001.SH,20081105,1.20E+13,2.78E+12,2.06E+12,4.62E+11,3.41E+11,1.3,1.76,14.5,13.54,2.03
1175,000001.SH,20081106,1.17E+13,2.72E+12,2.06E+12,4.62E+11,3.41E+11,0.98,1.33,14.14,13.21,1.98
1176,000001.SH,20081107,1.19E+13,2.77E+12,2.06E+12,4.62E+11,3.41E+11,1.01,1.37,14.4,13.45,2.01
1177,000001.SH,20081110,1.28E+13,2.99E+12,2.06E+12,4.63E+11,3.41E+11,1.96,2.66,15.44,14.43,2.16
1178,000001.SH,20081111,1.26E+13,2.95E+12,2.06E+12,4.63E+11,3.41E+11,1.95,2.65,15.19,14.19,2.12
1179,000001.SH,20081112,1.27E+13,2.99E+12,2.06E+12,4.63E+11,3.41E+11,1.42,1.92,15.32,14.31,2.14
1180,000001.SH,20081113,1.31E+13,3.12E+12,2.06E+12,4.63E+11,3.41E+11,2.6,3.53,15.86,14.82,2.22
1181,000001.SH,20081114,1.35E+13,3.23E+12,2.06E+12,4.63E+11,3.41E+11,2.8,3.81,16.32,15.24,2.28
1182,000001.SH,20081117,1.38E+13,3.32E+12,2.06E+12,4.64E+11,3.41E+11,2.93,3.99,16.64,15.55,2.34
1183,000001.SH,20081118,1.29E+13,3.08E+12,2.06E+12,4.65E+11,3.41E+11,3.36,4.57,15.61,14.58,2.19
1184,000001.SH,20081119,1.36E+13,3.27E+12,2.06E+12,4.65E+11,3.41E+11,2.75,3.76,16.52,15.43,2.32
1185,000001.SH,20081120,1.34E+13,3.24E+12,2.06E+12,4.65E+11,3.41E+11,2.79,3.81,16.23,15.16,2.28
1186,000001.SH,20081121,1.33E+13,3.23E+12,2.06E+12,4.66E+11,3.41E+11,2.71,3.71,16.13,15.07,2.26
1187,000001.SH,20081124,1.28E+13,3.10E+12,2.06E+12,4.67E+11,3.41E+11,1.8,2.47,15.55,14.52,2.18
1188,000001.SH,20081125,1.28E+13,3.09E+12,2.06E+12,4.67E+11,3.41E+11,1.48,2.03,15.49,14.47,2.17
1189,000001.SH,20081126,1.29E+13,3.10E+12,2.06E+12,4.67E+11,3.41E+11,1.39,1.9,15.56,14.54,2.18
1190,000001.SH,20081127,1.30E+13,3.14E+12,2.06E+12,4.67E+11,3.41E+11,2.61,3.57,15.72,14.68,2.21
1191,000001.SH,20081128,1.26E+13,3.08E+12,2.06E+12,4.67E+11,3.41E+11,1.66,2.27,15.3,14.3,2.15
1192,000001.SH,20081201,1.28E+13,3.15E+12,2.06E+12,4.69E+11,3.41E+11,1.74,2.39,15.46,14.44,2.17
1193,000001.SH,20081202,1.27E+13,3.17E+12,2.06E+12,4.69E+11,3.41E+11,2.21,3.04,15.39,14.38,2.16
1194,000001.SH,20081203,1.32E+13,3.30E+12,2.06E+12,4.69E+11,3.41E+11,2.86,3.93,16.02,14.97,2.25
1195,000001.SH,20081204,1.35E+13,3.35E+12,2.06E+12,4.69E+11,3.41E+11,3.73,5.14,16.34,15.26,2.29
1196,000001.SH,20081205,1.36E+13,3.41E+12,2.07E+12,4.69E+11,3.41E+11,2.45,3.37,16.46,15.38,2.31
1197,000001.SH,20081208,1.41E+13,3.56E+12,2.07E+12,4.70E+11,3.41E+11,3.46,4.77,17.04,15.92,2.39
1198,000001.SH,20081209,1.37E+13,3.46E+12,2.07E+12,4.71E+11,3.41E+11,3.02,4.17,16.6,15.51,2.33
1199,000001.SH,20081210,1.40E+13,3.56E+12,2.07E+12,4.71E+11,3.41E+11,2.69,3.71,16.96,15.84,2.38
1200,000001.SH,20081211,1.37E+13,3.47E+12,2.07E+12,4.71E+11,3.41E+11,2.54,3.51,16.57,15.47,2.32
1201,000001.SH,20081212,1.32E+13,3.32E+12,2.07E+12,4.71E+11,3.41E+11,2.26,3.13,15.93,14.89,2.23
1202,000001.SH,20081215,1.32E+13,3.36E+12,2.07E+12,4.71E+11,3.41E+11,1.71,2.36,16,14.95,2.24
1203,000001.SH,20081216,1.33E+13,3.39E+12,2.07E+12,4.71E+11,3.41E+11,1.64,2.27,16.06,15,2.25
1204,000001.SH,20081217,1.33E+13,3.41E+12,2.07E+12,4.71E+11,3.41E+11,2.04,2.82,16.06,15.01,2.25
1205,000001.SH,20081218,1.35E+13,3.48E+12,2.07E+12,4.71E+11,3.41E+11,1.94,2.68,16.39,15.31,2.3
1206,000001.SH,20081219,1.36E+13,3.50E+12,2.08E+12,4.72E+11,3.41E+11,2.16,2.99,16.44,15.36,2.3
1207,000001.SH,20081222,1.34E+13,3.46E+12,2.08E+12,4.73E+11,3.41E+11,1.83,2.54,16.17,15.11,2.27
1208,000001.SH,20081223,1.28E+13,3.29E+12,2.08E+12,4.73E+11,3.41E+11,2.08,2.89,15.47,14.46,2.17
1209,000001.SH,20081224,1.26E+13,3.23E+12,2.08E+12,4.73E+11,3.41E+11,1.56,2.17,15.22,14.22,2.13
1210,000001.SH,20081225,1.25E+13,3.23E+12,2.08E+12,4.75E+11,3.41E+11,1.35,1.89,15.13,14.14,2.12
1211,000001.SH,20081226,1.25E+13,3.22E+12,2.08E+12,4.76E+11,3.41E+11,1.12,1.56,15.13,14.14,2.12
1212,000001.SH,20081229,1.25E+13,3.25E+12,2.08E+12,4.79E+11,3.41E+11,1.14,1.61,15.11,14.12,2.12
1213,000001.SH,20081230,1.24E+13,3.23E+12,2.08E+12,4.81E+11,3.41E+11,1.17,1.65,14.95,13.97,2.09
1214,000001.SH,20081231,1.23E+13,3.20E+12,2.08E+12,4.81E+11,3.41E+11,1.04,1.47,14.88,13.9,2.08
1215,000001.SH,20090105,1.27E+13,3.35E+12,2.08E+12,4.83E+11,3.41E+11,1.39,1.96,15.35,14.34,2.15
1216,000001.SH,20090106,1.31E+13,3.47E+12,2.08E+12,4.84E+11,3.41E+11,2.04,2.89,15.8,14.74,2.21
1217,000001.SH,20090107,1.30E+13,3.47E+12,2.08E+12,4.84E+11,3.41E+11,1.9,2.7,15.66,14.62,2.19
1218,000001.SH,20090108,1.27E+13,3.39E+12,2.08E+12,4.84E+11,3.41E+11,1.65,2.35,15.27,14.25,2.13
1219,000001.SH,20090109,1.28E+13,3.45E+12,2.08E+12,4.84E+11,3.41E+11,1.47,2.08,15.48,14.45,2.16
1220,000001.SH,20090112,1.28E+13,3.47E+12,2.08E+12,4.85E+11,3.41E+11,1.72,2.44,15.43,14.41,2.16
1221,000001.SH,20090113,1.25E+13,3.39E+12,2.08E+12,4.85E+11,3.41E+11,1.51,2.15,15.13,14.13,2.12
1222,000001.SH,20090114,1.30E+13,3.54E+12,2.08E+12,4.85E+11,3.41E+11,1.8,2.57,15.66,14.62,2.19
1223,000001.SH,20090115,1.29E+13,3.55E+12,2.08E+12,4.86E+11,3.41E+11,2.38,3.39,15.55,14.53,2.17
1224,000001.SH,20090116,1.31E+13,3.61E+12,2.08E+12,4.86E+11,3.41E+11,2.72,3.88,15.85,14.81,2.22
1225,000001.SH,20090119,1.34E+13,3.65E+12,2.08E+12,4.87E+11,3.41E+11,2.24,3.2,16.18,15.13,2.26
1226,000001.SH,20090120,1.35E+13,3.68E+12,2.08E+12,4.87E+11,3.41E+11,1.53,2.18,16.23,15.18,2.26
1227,000001.SH,20090121,1.34E+13,3.67E+12,2.08E+12,4.87E+11,3.41E+11,1.79,2.55,16.16,15.16,2.25
1228,000001.SH,20090122,1.35E+13,3.71E+12,2.08E+12,4.87E+11,3.41E+11,1.81,2.58,16.31,15.29,2.27
1229,000001.SH,20090123,1.34E+13,3.70E+12,2.08E+12,4.88E+11,3.41E+11,1.76,2.51,16.16,15.18,2.26
1230,000001.SH,20090202,1.35E+13,3.79E+12,2.08E+12,4.90E+11,3.41E+11,1.72,2.47,16.32,15.33,2.28
1231,000001.SH,20090203,1.39E+13,3.88E+12,2.08E+12,4.90E+11,3.41E+11,2.73,3.92,16.72,15.7,2.33
1232,000001.SH,20090204,1.42E+13,3.98E+12,2.08E+12,4.90E+11,3.41E+11,3.09,4.43,17.11,16.06,2.39
1233,000001.SH,20090205,1.41E+13,3.95E+12,2.08E+12,4.90E+11,3.41E+11,3.36,4.82,17.03,15.99,2.38
1234,000001.SH,20090206,1.47E+13,4.10E+12,2.08E+12,4.90E+11,3.41E+11,3.27,4.69,17.7,16.62,2.47
1235,000001.SH,20090209,1.50E+13,4.21E+12,2.08E+12,4.91E+11,3.41E+11,3.9,5.61,18.04,16.93,2.52
1236,000001.SH,20090210,1.52E+13,4.28E+12,2.08E+12,4.91E+11,3.42E+11,3.49,5.02,18.33,17.22,2.56
1237,000001.SH,20090211,1.52E+13,4.29E+12,2.08E+12,4.91E+11,3.42E+11,4.24,6.1,18.31,17.21,2.56
1238,000001.SH,20090212,1.51E+13,4.28E+12,2.08E+12,4.91E+11,3.42E+11,3.52,5.07,18.17,17.08,2.54
1239,000001.SH,20090213,1.56E+13,4.43E+12,2.08E+12,4.91E+11,3.42E+11,4.05,5.82,18.75,17.62,2.62
1240,000001.SH,20090216,1.60E+13,4.55E+12,2.08E+12,4.92E+11,3.42E+11,4.28,6.16,19.32,18.16,2.7
1241,000001.SH,20090217,1.56E+13,4.41E+12,2.08E+12,4.93E+11,3.42E+11,4,5.77,18.75,17.64,2.62
1242,000001.SH,20090218,1.48E+13,4.21E+12,2.08E+12,4.93E+11,3.42E+11,3.28,4.72,17.85,16.81,2.49
1243,000001.SH,20090219,1.49E+13,4.26E+12,2.08E+12,4.93E+11,3.42E+11,2.62,3.78,17.99,16.95,2.51
1244,000001.SH,20090220,1.52E+13,4.35E+12,2.08E+12,4.93E+11,3.42E+11,2.6,3.75,18.23,17.19,2.55
1245,000001.SH,20090223,1.54E+13,4.48E+12,2.08E+12,4.94E+11,3.43E+11,3.23,4.66,18.56,17.5,2.59
1246,000001.SH,20090224,1.47E+13,4.27E+12,2.08E+12,4.94E+11,3.43E+11,3.71,5.34,17.71,16.7,2.47
1247,000001.SH,20090225,1.48E+13,4.28E+12,2.08E+12,4.94E+11,3.43E+11,3.07,4.43,17.78,16.77,2.48
1248,000001.SH,20090226,1.42E+13,4.06E+12,2.08E+12,4.94E+11,3.43E+11,3,4.32,17.12,16.16,2.39
1249,000001.SH,20090227,1.40E+13,3.94E+12,2.08E+12,4.94E+11,3.43E+11,2.47,3.57,16.85,15.92,2.36
1250,000001.SH,20090302,1.41E+13,4.09E+12,2.08E+12,5.01E+11,3.43E+11,1.74,2.54,16.92,16,2.36
1251,000001.SH,20090303,1.39E+13,4.07E+12,2.08E+12,5.02E+11,3.44E+11,1.94,2.83,16.75,15.85,2.34
1252,000001.SH,20090304,1.48E+13,4.33E+12,2.08E+12,5.02E+11,3.44E+11,3.07,4.48,17.77,16.83,2.48
1253,000001.SH,20090305,1.49E+13,4.37E+12,2.08E+12,5.02E+11,3.44E+11,3.62,5.28,17.99,17.03,2.51
1254,000001.SH,20090306,1.47E+13,4.34E+12,2.08E+12,5.02E+11,3.44E+11,2.46,3.59,17.72,16.8,2.47
1255,000001.SH,20090309,1.43E+13,4.18E+12,2.08E+12,5.03E+11,3.45E+11,2.46,3.59,17.16,16.28,2.39
1256,000001.SH,20090310,1.45E+13,4.26E+12,2.08E+12,5.04E+11,3.45E+11,1.66,2.42,17.48,16.59,2.43
1257,000001.SH,20090311,1.44E+13,4.23E+12,2.08E+12,5.04E+11,3.46E+11,2.05,2.99,17.33,16.46,2.41
1258,000001.SH,20090312,1.43E+13,4.23E+12,2.08E+12,5.04E+11,3.46E+11,1.73,2.51,17.29,16.42,2.4
1259,000001.SH,20090313,1.43E+13,4.21E+12,2.08E+12,5.04E+11,3.46E+11,1.65,2.4,17.26,16.4,2.4
1260,000001.SH,20090316,1.45E+13,4.28E+12,2.08E+12,5.04E+11,3.47E+11,1.45,2.11,17.45,16.59,2.43
1261,000001.SH,20090317,1.49E+13,4.42E+12,2.08E+12,5.04E+11,3.47E+11,2.58,3.75,17.96,17.07,2.5
1262,000001.SH,20090318,1.49E+13,4.45E+12,2.08E+12,5.05E+11,3.47E+11,2.9,4.21,17.96,17.1,2.5
1263,000001.SH,20090319,1.52E+13,4.55E+12,2.08E+12,5.05E+11,3.49E+11,2.87,4.16,18.11,17.41,2.54
1264,000001.SH,20090320,1.53E+13,4.53E+12,2.08E+12,5.05E+11,3.49E+11,2.97,4.29,18.23,17.52,2.56
1265,000001.SH,20090323,1.56E+13,4.64E+12,2.08E+12,5.05E+11,3.51E+11,3.16,4.55,18.58,17.87,2.61
1266,000001.SH,20090324,1.57E+13,4.67E+12,2.08E+12,5.05E+11,3.51E+11,3.21,4.62,18.68,17.98,2.62
1267,000001.SH,20090325,1.53E+13,4.57E+12,2.08E+12,5.05E+11,3.51E+11,2.85,4.11,18.16,17.79,2.56
1268,000001.SH,20090326,1.58E+13,4.72E+12,2.08E+12,5.05E+11,3.52E+11,3.12,4.49,18.96,18.56,2.6
1269,000001.SH,20090327,1.59E+13,4.77E+12,2.08E+12,5.06E+11,3.53E+11,3.67,5.27,19.14,18.72,2.62
1270,000001.SH,20090330,1.58E+13,4.77E+12,2.08E+12,5.08E+11,3.57E+11,2.74,3.9,19.42,18.98,2.59
1271,000001.SH,20090331,1.59E+13,4.82E+12,2.09E+12,5.08E+11,3.59E+11,2.79,3.96,19.59,19.2,2.61
1272,000001.SH,20090401,1.61E+13,4.89E+12,2.09E+12,5.08E+11,3.59E+11,3.53,4.99,19.8,19.28,2.64
1273,000001.SH,20090402,1.62E+13,4.93E+12,2.09E+12,5.08E+11,3.59E+11,3.69,5.23,19.95,19.44,2.66
1274,000001.SH,20090403,1.62E+13,4.91E+12,2.09E+12,5.09E+11,3.62E+11,3.33,4.68,19.92,19.43,2.66
1275,000001.SH,20090407,1.64E+13,4.94E+12,2.09E+12,5.10E+11,3.62E+11,2.43,3.42,20.08,19.6,2.68
1276,000001.SH,20090408,1.58E+13,4.76E+12,2.09E+12,5.10E+11,3.62E+11,2.87,4.03,19.33,18.87,2.58
1277,000001.SH,20090409,1.60E+13,4.84E+12,2.09E+12,5.10E+11,3.65E+11,2.21,3.09,20.11,19.28,2.61
1278,000001.SH,20090410,1.64E+13,4.99E+12,2.09E+12,5.11E+11,3.65E+11,3.07,4.3,20.49,19.9,2.68
1279,000001.SH,20090413,1.69E+13,5.10E+12,2.09E+12,5.11E+11,3.67E+11,3.73,5.2,21.23,20.53,2.75
1280,000001.SH,20090414,1.69E+13,5.15E+12,2.09E+12,5.11E+11,3.67E+11,3.22,4.49,21.34,20.66,2.77
1281,000001.SH,20090415,1.70E+13,5.19E+12,2.09E+12,5.11E+11,3.68E+11,3.53,4.89,21.59,20.83,2.78
1282,000001.SH,20090416,1.70E+13,5.19E+12,2.09E+12,5.11E+11,3.69E+11,3.62,5.01,22.05,21.22,2.78
1283,000001.SH,20090417,1.68E+13,5.15E+12,2.09E+12,5.14E+11,3.74E+11,3.13,4.3,22.26,21.22,2.75
1284,000001.SH,20090420,1.71E+13,5.29E+12,2.09E+12,5.17E+11,3.75E+11,2.85,3.93,22.82,21.8,2.8
1285,000001.SH,20090421,1.70E+13,5.25E+12,2.09E+12,5.17E+11,3.76E+11,3.17,4.36,22.66,21.62,2.77
1286,000001.SH,20090422,1.65E+13,5.04E+12,2.09E+12,5.18E+11,3.76E+11,3.73,5.12,22.05,21.06,2.69
1287,000001.SH,20090423,1.65E+13,5.07E+12,2.09E+12,5.18E+11,3.78E+11,2.42,3.32,22.27,21.95,2.7
1288,000001.SH,20090424,1.64E+13,5.05E+12,2.09E+12,5.21E+11,3.79E+11,2.18,2.99,22.17,21.86,2.68
1289,000001.SH,20090427,1.61E+13,4.96E+12,2.09E+12,5.26E+11,3.80E+11,2.14,2.96,21.59,21.89,2.62
1290,000001.SH,20090428,1.61E+13,4.99E+12,2.09E+12,5.27E+11,3.82E+11,1.79,2.47,21.51,22.26,2.58
1291,000001.SH,20090429,1.65E+13,5.16E+12,2.09E+12,5.27E+11,3.85E+11,2.39,3.27,22.02,23.33,2.64
1292,000001.SH,20090430,1.66E+13,5.19E+12,2.09E+12,5.28E+11,3.88E+11,2.47,3.36,22.71,24.54,2.64
1293,000001.SH,20090504,1.71E+13,5.37E+12,2.09E+12,5.28E+11,3.88E+11,2.9,3.94,23.38,25.27,2.73
1294,000001.SH,20090505,1.72E+13,5.40E+12,2.09E+12,5.28E+11,3.88E+11,2.99,4.07,23.43,25.32,2.73
1295,000001.SH,20090506,1.73E+13,5.47E+12,2.09E+12,5.28E+11,3.88E+11,3.03,4.13,23.65,25.56,2.76
1296,000001.SH,20090507,1.74E+13,5.47E+12,2.09E+12,5.28E+11,3.88E+11,3.43,4.67,23.73,25.65,2.77
1297,000001.SH,20090508,1.76E+13,5.51E+12,2.09E+12,5.28E+11,3.88E+11,3.05,4.16,24.01,25.95,2.8
1298,000001.SH,20090511,1.73E+13,5.38E+12,2.09E+12,5.29E+11,3.88E+11,3.36,4.58,23.61,25.52,2.75
1299,000001.SH,20090512,1.75E+13,5.53E+12,2.09E+12,5.31E+11,3.88E+11,2.31,3.16,23.93,25.86,2.79
1300,000001.SH,20090513,1.78E+13,5.57E+12,2.09E+12,5.31E+11,3.88E+11,2.74,3.75,24.31,26.27,2.84
1301,000001.SH,20090514,1.76E+13,5.54E+12,2.09E+12,5.31E+11,3.88E+11,2.34,3.2,24.07,26.01,2.81
1302,000001.SH,20090515,1.77E+13,5.56E+12,2.09E+12,5.32E+11,3.88E+11,2.07,2.84,24.12,26.06,2.81
1303,000001.SH,20090518,1.77E+13,5.59E+12,2.10E+12,5.33E+11,3.88E+11,2.22,3.05,24.19,26.14,2.82
1304,000001.SH,20090519,1.79E+13,5.73E+12,2.10E+12,5.45E+11,3.88E+11,2.69,3.78,24.4,26.37,2.84
1305,000001.SH,20090520,1.77E+13,5.68E+12,2.10E+12,5.46E+11,3.88E+11,2.52,3.55,24.17,26.12,2.82
1306,000001.SH,20090521,1.74E+13,5.56E+12,2.10E+12,5.46E+11,3.88E+11,2.53,3.56,23.8,25.72,2.77
1307,000001.SH,20090522,1.73E+13,5.57E+12,2.10E+12,5.47E+11,3.88E+11,1.8,2.54,23.69,25.61,2.76
1308,000001.SH,20090525,1.74E+13,5.65E+12,2.10E+12,5.50E+11,3.88E+11,2.02,2.87,23.79,25.71,2.77
1309,000001.SH,20090526,1.73E+13,5.61E+12,2.10E+12,5.51E+11,3.88E+11,2.06,2.93,23.59,25.49,2.75
1310,000001.SH,20090527,1.76E+13,5.67E+12,2.10E+12,5.53E+11,3.88E+11,1.86,2.65,23.98,25.92,2.8
1311,000001.SH,20090601,1.82E+13,5.87E+12,2.10E+12,5.54E+11,3.88E+11,2.66,3.8,24.8,26.8,2.91
1312,000001.SH,20090602,1.82E+13,5.88E+12,2.10E+12,5.54E+11,3.88E+11,2.81,4.02,24.81,26.81,2.91
1313,000001.SH,20090603,1.86E+13,6.00E+12,2.10E+12,5.55E+11,3.88E+11,2.79,4,25.34,27.38,2.97
1314,000001.SH,20090604,1.85E+13,6.04E+12,2.10E+12,5.56E+11,3.88E+11,3.06,4.39,25.25,27.29,2.99
1315,000001.SH,20090605,1.84E+13,6.00E+12,2.10E+12,5.56E+11,3.88E+11,2.62,3.76,25.11,27.14,2.98
1316,000001.SH,20090608,1.86E+13,6.04E+12,2.11E+12,5.59E+11,3.88E+11,2.37,3.42,25.35,27.39,3
1317,000001.SH,20090609,1.87E+13,6.02E+12,2.11E+12,5.60E+11,3.88E+11,2.36,3.4,25.57,27.63,3.03
1318,000001.SH,20090610,1.89E+13,6.14E+12,2.11E+12,5.64E+11,3.88E+11,2.56,3.73,25.82,27.9,3.06
1319,000001.SH,20090611,1.88E+13,6.10E+12,2.11E+12,5.64E+11,3.88E+11,2.36,3.44,25.67,27.74,3.05
1320,000001.SH,20090612,1.85E+13,5.99E+12,2.11E+12,5.65E+11,3.88E+11,2.24,3.27,25.18,27.21,2.99
1321,000001.SH,20090615,1.89E+13,6.10E+12,2.11E+12,5.65E+11,3.88E+11,1.87,2.73,25.72,27.8,3.06
1322,000001.SH,20090616,1.88E+13,6.08E+12,2.11E+12,5.65E+11,3.88E+11,1.82,2.65,25.58,27.65,3.05
1323,000001.SH,20090617,1.90E+13,6.17E+12,2.11E+12,5.65E+11,3.88E+11,1.95,2.84,25.87,27.96,3.08
1324,000001.SH,20090618,1.93E+13,6.26E+12,2.11E+12,5.66E+11,3.88E+11,2.44,3.57,26.35,28.48,3.14
1325,000001.SH,20090619,1.95E+13,6.30E+12,2.11E+12,5.66E+11,3.88E+11,2.69,3.93,26.61,28.76,3.17
1326,000001.SH,20090622,1.97E+13,6.31E+12,2.11E+12,5.67E+11,3.88E+11,2.58,3.78,26.82,28.98,3.2
1327,000001.SH,20090623,1.97E+13,6.33E+12,2.11E+12,5.68E+11,3.88E+11,2.53,3.71,26.86,29.03,3.21
1328,000001.SH,20090624,1.98E+13,6.38E+12,2.11E+12,5.68E+11,3.88E+11,2.47,3.62,27.05,29.23,3.24
1329,000001.SH,20090625,1.99E+13,6.38E+12,2.11E+12,5.68E+11,3.88E+11,2.1,3.08,27.09,29.27,3.25
1330,000001.SH,20090626,1.99E+13,6.40E+12,2.11E+12,5.69E+11,3.88E+11,1.92,2.82,27.14,29.32,3.27
1331,000001.SH,20090629,2.02E+13,6.50E+12,2.11E+12,5.69E+11,3.88E+11,2.25,3.3,27.53,29.75,3.32
1332,000001.SH,20090630,2.00E+13,6.48E+12,2.11E+12,5.70E+11,3.88E+11,2.19,3.23,27.35,29.56,3.3
1333,000001.SH,20090701,2.04E+13,6.60E+12,2.11E+12,5.69E+11,3.87E+11,2.41,3.55,27.78,30.01,3.36
1334,000001.SH,20090702,2.08E+13,6.69E+12,2.11E+12,5.69E+11,3.87E+11,2.83,4.16,28.29,30.57,3.42
1335,000001.SH,20090703,2.10E+13,6.69E+12,2.12E+12,5.69E+11,3.87E+11,2.79,4.1,28.54,30.84,3.45
1336,000001.SH,20090706,2.12E+13,7.66E+12,2.12E+12,7.45E+11,3.87E+11,2.45,4.71,28.92,31.25,3.49
1337,000001.SH,20090707,2.10E+13,7.60E+12,2.12E+12,7.46E+11,3.87E+11,2.39,4.6,28.54,30.83,3.45
1338,000001.SH,20090708,2.08E+13,7.61E+12,2.12E+12,7.46E+11,3.87E+11,2.08,4,28.38,30.65,3.43
1339,000001.SH,20090709,2.11E+13,7.73E+12,2.12E+12,7.46E+11,3.87E+11,2.24,4.31,28.73,31.04,3.47
1340,000001.SH,20090710,2.10E+13,7.73E+12,2.12E+12,7.46E+11,3.87E+11,2.15,4.15,28.63,30.93,3.46
1341,000001.SH,20090713,2.08E+13,7.67E+12,2.12E+12,7.47E+11,3.87E+11,2.09,4.03,28.28,30.56,3.42
1342,000001.SH,20090714,2.12E+13,7.86E+12,2.12E+12,7.48E+11,3.87E+11,2.15,4.15,28.88,31.18,3.49
1343,000001.SH,20090715,2.15E+13,7.95E+12,2.12E+12,7.49E+11,3.87E+11,2.61,5.04,29.26,31.59,3.54
1344,000001.SH,20090716,2.15E+13,7.95E+12,2.12E+12,7.49E+11,3.87E+11,2.54,4.91,29.26,31.6,3.53
1345,000001.SH,20090717,2.15E+13,7.97E+12,2.12E+12,7.49E+11,3.87E+11,2.18,4.22,29.28,31.61,3.53
1346,000001.SH,20090720,2.20E+13,8.12E+12,2.12E+12,7.49E+11,3.87E+11,2.64,5.11,29.97,32.36,3.62
1347,000001.SH,20090721,2.17E+13,7.99E+12,2.12E+12,7.49E+11,3.87E+11,2.62,5.07,29.5,31.85,3.56
1348,000001.SH,20090722,2.22E+13,8.13E+12,2.12E+12,7.49E+11,3.88E+11,2.23,4.31,30.22,32.63,3.65
1349,000001.SH,20090723,2.24E+13,8.23E+12,2.12E+12,7.49E+11,3.88E+11,2.21,4.27,30.53,32.96,3.69
1350,000001.SH,20090724,2.27E+13,8.25E+12,2.12E+12,7.50E+11,3.88E+11,2.52,4.87,30.92,33.37,3.73
1351,000001.SH,20090727,2.31E+13,8.45E+12,2.12E+12,7.51E+11,3.88E+11,2.57,4.98,31.49,34.01,3.81
1352,000001.SH,20090728,2.31E+13,8.49E+12,2.12E+12,7.51E+11,3.88E+11,2.7,5.23,31.5,34.03,3.8
1353,000001.SH,20090729,2.20E+13,8.07E+12,2.12E+12,7.51E+11,3.88E+11,3.09,5.99,30.03,32.44,3.63
1354,000001.SH,20090730,2.25E+13,8.24E+12,2.12E+12,7.51E+11,3.88E+11,2.36,4.57,30.63,33.1,3.7
1355,000001.SH,20090731,2.31E+13,8.51E+12,2.12E+12,7.53E+11,3.89E+11,2.4,4.65,31.43,33.96,3.8
1356,000001.SH,20090803,2.34E+13,8.74E+12,2.12E+12,7.63E+11,3.89E+11,2.5,4.9,31.84,34.44,3.84
1357,000001.SH,20090804,2.34E+13,8.74E+12,2.12E+12,7.63E+11,3.89E+11,2.65,5.19,31.86,34.5,3.85
1358,000001.SH,20090805,2.31E+13,8.67E+12,2.12E+12,7.63E+11,3.90E+11,2.56,5.02,31.45,34.05,3.8
1359,000001.SH,20090806,2.26E+13,8.52E+12,2.12E+12,7.66E+11,3.90E+11,2.2,4.32,30.79,33.33,3.72
1360,000001.SH,20090807,2.20E+13,8.29E+12,2.12E+12,7.66E+11,3.90E+11,1.92,3.77,29.92,32.36,3.61
1361,000001.SH,20090810,2.19E+13,8.30E+12,2.12E+12,7.67E+11,3.95E+11,1.6,3.1,29.79,32.24,3.59
1362,000001.SH,20090811,2.20E+13,8.33E+12,2.12E+12,7.67E+11,3.96E+11,1.26,2.45,29.92,32.34,3.61
1363,000001.SH,20090812,2.12E+13,8.00E+12,2.15E+12,7.73E+11,4.02E+11,1.73,3.32,28.69,30.85,3.43
1364,000001.SH,20090813,2.14E+13,8.07E+12,2.15E+12,7.74E+11,4.02E+11,1.5,2.89,29.04,31.23,3.47
1365,000001.SH,20090814,2.08E+13,7.81E+12,2.15E+12,7.74E+11,4.02E+11,1.62,3.11,28.21,30.33,3.37
1366,000001.SH,20090817,1.96E+13,7.35E+12,2.15E+12,7.75E+11,4.03E+11,1.6,3.08,26.61,28.6,3.18
1367,000001.SH,20090818,1.99E+13,7.49E+12,2.15E+12,7.81E+11,4.04E+11,1.33,2.57,26.97,28.99,3.22
1368,000001.SH,20090819,1.91E+13,7.14E+12,2.15E+12,7.81E+11,4.05E+11,1.44,2.79,25.85,27.8,3.08
1369,000001.SH,20090820,1.99E+13,7.43E+12,2.15E+12,7.81E+11,4.05E+11,1.39,2.68,26.99,29.07,3.21
1370,000001.SH,20090821,2.02E+13,7.58E+12,2.15E+12,7.81E+11,4.05E+11,1.6,3.09,27.46,29.68,3.25
1371,000001.SH,20090824,2.04E+13,7.65E+12,2.16E+12,7.83E+11,4.06E+11,1.56,3,27.72,29.09,3.25
1372,000001.SH,20090825,1.99E+13,7.41E+12,2.16E+12,7.83E+11,4.07E+11,1.84,3.53,26.95,28.43,3.16
1373,000001.SH,20090826,2.02E+13,7.57E+12,2.16E+12,7.83E+11,4.08E+11,1.65,3.16,27.39,28.81,3.2
1374,000001.SH,20090827,2.01E+13,7.57E+12,2.16E+12,7.83E+11,4.09E+11,1.73,3.31,27.2,28.69,3.18
1375,000001.SH,20090828,1.95E+13,7.34E+12,2.16E+12,7.83E+11,4.10E+11,1.56,2.97,26.43,28.3,3.07
1376,000001.SH,20090831,1.82E+13,6.85E+12,2.16E+12,7.84E+11,4.12E+11,1.49,2.84,24.68,26.47,2.85
1377,000001.SH,20090901,1.84E+13,6.89E+12,2.16E+12,7.85E+11,4.13E+11,1.24,2.36,24.94,26.74,2.88
1378,000001.SH,20090902,1.87E+13,6.98E+12,2.16E+12,7.85E+11,4.13E+11,1.06,2.03,25.3,27.12,2.92
